CASENUM,VEH_NO,PER_NO,REGION,STRATUM,PJ,PSU,PSUSTRAT,NMIMPAIR,WEIGHT
201517630139,0,1,3,3,1,49,7,0,10.4276
201517630153,0,1,3,3,1,49,7,0,10.4276
201517630412,0,1,3,3,1,49,7,0,10.4276
201517630521,0,1,3,3,1,49,7,0,10.4276
201518473407,0,1,2,3,8,72,13,9,10
201518473943,0,1,2,3,8,72,13,0,10
201518474412,0,1,2,3,8,72,13,0,10
201518474473,0,1,2,3,8,72,13,0,10
201518474657,0,1,2,3,8,72,13,0,10
201518474929,0,1,2,3,8,72,13,0,10
201518475103,0,1,2,3,8,72,13,0,10
201518475471,0,1,2,3,8,72,13,99,10
201518475903,0,1,2,3,8,72,13,0,10
201518476115,0,1,2,3,8,72,13,0,10
201518476559,0,1,2,3,8,72,13,0,10
201518476672,0,1,2,3,8,72,13,0,10
201518476957,0,1,2,3,8,72,13,0,10
201518476994,0,1,2,1,8,72,13,0,5
201518477109,0,1,2,3,8,72,13,0,10
201518477135,0,1,2,3,8,72,13,0,10
201518477397,0,1,2,3,8,72,13,9,10
201518477508,0,1,2,3,8,72,13,0,10
201518477733,0,1,2,3,8,72,13,0,10
201518477973,0,1,2,3,8,72,13,0,10
201518478278,0,1,2,3,8,72,13,99,10
201518478466,0,1,2,3,8,72,13,0,10
201518478756,0,1,2,3,8,72,13,0,10
201518478910,0,1,2,1,8,72,13,98,5
201518478910,0,2,2,1,8,72,13,98,5
201518478915,0,1,2,3,8,72,13,0,10
201518479088,0,1,2,3,8,72,13,0,10
201518479636,0,1,2,3,8,72,13,0,10
201518479700,0,1,2,3,7,72,13,0,12
201518480174,0,1,2,3,8,72,13,0,10
201518480432,0,1,2,3,8,72,13,0,10
201518480553,0,1,2,3,8,72,13,0,10
201518480962,0,1,2,3,8,72,13,0,10
201518481343,0,1,2,3,8,72,13,0,10
201518481774,0,1,2,3,8,72,13,98,10
201518481823,0,1,2,3,8,72,13,99,10
201518482057,0,1,2,3,8,72,13,0,10
201518482655,0,1,2,3,8,72,13,0,10
201518482963,0,1,2,3,8,72,13,0,10
201518483048,0,1,2,2,8,72,13,0,50
201518483283,0,1,2,3,8,72,13,0,10
201518483299,0,1,2,3,8,72,13,0,10
201518483321,0,1,2,3,8,72,13,0,10
201518484218,0,1,2,3,8,72,13,99,10
201518484453,0,1,2,3,8,72,13,0,10
201518484805,0,1,2,2,8,72,13,0,50
201518485012,0,1,2,3,8,72,13,0,10
201518485119,0,1,2,2,8,72,13,0,50
201518485361,0,1,2,3,8,72,13,0,10
201518485738,0,1,2,1,8,72,13,0,5
201518486170,0,1,2,3,8,72,13,0,10
201518486373,0,1,2,3,8,72,13,98,10
201518486607,0,1,2,3,8,72,13,0,10
201518486753,0,1,2,3,8,72,13,0,10
201518486813,0,1,2,3,8,72,13,0,10
201518487153,0,1,2,3,8,72,13,0,10
201518487315,0,1,2,3,8,72,13,99,10
201518487396,0,1,2,3,8,72,13,9,10
201518487689,0,1,2,4,8,72,13,99,220
201518487739,0,1,2,3,8,72,13,0,10
201518487785,0,1,2,3,8,72,13,0,10
201518488420,0,1,2,3,8,72,13,0,10
201518488932,0,1,2,3,8,72,13,99,10
201518489499,0,1,2,3,8,72,13,0,10
201518489748,0,1,2,3,8,72,13,0,10
201518490185,0,1,2,3,8,72,13,0,10
201518490231,0,1,2,3,8,72,13,0,10
201518490648,0,1,2,3,8,72,13,99,10
201518490841,0,1,2,3,8,72,13,0,10
201518490914,0,1,2,3,8,72,13,99,10
201518491031,0,1,2,3,8,72,13,0,10
201518491439,0,1,2,3,8,72,13,99,10
201518491776,0,1,2,3,8,72,13,0,10
201518491790,0,1,2,4,8,72,13,98,220
201518491910,0,1,2,3,8,72,13,0,10
201518491970,0,1,2,3,8,72,13,0,10
201518492628,0,1,2,3,8,72,13,0,10
201518492707,0,1,2,3,8,72,13,0,10
201518493197,0,1,2,3,8,72,13,0,10
201518493371,0,1,2,3,8,72,13,0,10
201518494013,0,1,2,3,8,72,13,0,10
201518494013,0,2,2,3,8,72,13,0,10
201518494184,0,1,2,3,8,72,13,0,10
201518494842,0,1,2,3,8,72,13,0,10
201518494859,0,1,2,3,8,72,13,0,10
201518494994,0,1,2,3,8,72,13,0,10
201518495822,0,1,2,3,8,72,13,0,10
201518495853,0,1,2,3,8,72,13,0,10
201518496017,0,1,2,3,8,72,13,9,10
201518496584,0,1,2,3,8,72,13,0,10
201518496680,0,1,2,3,8,72,13,0,10
201518497103,0,1,2,3,8,72,13,0,10
201518497260,0,1,2,3,8,72,13,0,10
201518932257,0,1,2,3,5,73,5,2,10.125815
201518932580,0,1,2,3,5,73,5,0,10.125815
201518932787,0,1,2,3,5,73,5,98,10.125815
201518932844,0,1,2,3,10,73,5,0,31.925051
201518933308,0,1,2,3,1,73,5,0,10.9806
201518933995,0,1,2,3,5,73,5,0,10.125815
201518934208,0,1,2,3,9,73,5,0,21.642927
201518934333,0,1,2,3,5,73,5,0,10.125815
201518934333,0,2,2,3,5,73,5,0,10.125815
201518934561,0,1,2,3,9,73,5,0,21.642927
201518934722,0,1,2,3,5,73,5,0,10.125815
201518934943,0,1,2,3,2,73,5,0,10.9806
201518935059,0,1,2,6,9,73,5,99,108.214635
201518935290,0,1,2,3,5,73,5,99,10.125815
201518935492,0,1,2,3,3,73,5,0,10.9806
201518936324,0,1,2,3,1,73,5,0,10.9806
201518936385,0,1,2,3,3,73,5,0,10.9806
201518936467,0,1,2,3,10,73,5,0,31.925051
201518936477,0,1,2,3,10,73,5,0,31.925051
201518936565,0,1,2,3,2,73,5,0,10.9806
201518936648,0,1,2,3,10,73,5,0,31.925051
201518936872,0,1,2,3,10,73,5,0,31.925051
201518936912,0,1,2,3,3,73,5,0,10.9806
201518936944,0,1,2,3,2,73,5,0,10.9806
201518937090,0,1,2,3,5,73,5,0,10.125815
201518937167,0,1,2,3,1,73,5,0,10.9806
201518937242,0,1,2,3,9,73,5,0,21.642927
201518937256,0,1,2,3,5,73,5,0,10.125815
201518937391,0,1,2,3,2,73,5,0,10.9806
201518937573,0,1,2,3,9,73,5,0,21.642927
201518937639,0,1,2,3,2,73,5,0,10.9806
201518937653,0,1,2,3,2,73,5,0,10.9806
201518937661,0,1,2,1,1,73,5,0,5.4903
201518937661,0,2,2,1,1,73,5,0,5.4903
201518937803,0,1,2,3,5,73,5,0,10.125815
201518937905,0,1,2,3,1,73,5,98,10.9806
201518937942,0,1,2,3,10,73,5,98,31.925051
201518937953,0,1,2,3,9,73,5,98,21.642927
201518938043,0,1,2,3,1,73,5,98,10.9806
201518938345,0,1,2,3,10,73,5,0,31.925051
201518938345,0,2,2,3,10,73,5,0,31.925051
201518938345,0,3,2,3,10,73,5,0,31.925051
201518938371,0,1,2,3,5,73,5,0,10.125815
201518938587,0,1,2,3,9,73,5,0,21.642927
201518938654,0,1,2,3,2,73,5,0,10.9806
201518939126,0,1,2,3,10,73,5,0,31.925051
201518939230,0,1,2,3,2,73,5,0,10.9806
201518939461,0,1,2,3,1,73,5,0,10.9806
201518939485,0,1,2,3,2,73,5,0,10.9806
201518939673,0,1,2,3,4,73,5,98,10.9806
201518939830,0,1,2,3,1,73,5,0,10.9806
201518939846,0,1,2,3,2,73,5,0,10.9806
201518939932,0,1,2,3,5,73,5,0,10.125815
201518940490,0,1,2,3,10,73,5,0,31.925051
201518940620,0,1,2,3,2,73,5,0,10.9806
201518940933,0,1,2,3,1,73,5,0,10.9806
201518940975,0,1,2,3,5,73,5,0,10.125815
201518941251,0,1,2,3,5,73,5,0,10.125815
201518941346,0,1,2,3,2,73,5,0,10.9806
201518941406,0,1,2,3,10,73,5,0,31.925051
201518941422,0,1,2,3,5,73,5,0,10.125815
201518941509,0,1,2,3,1,73,5,0,10.9806
201518941610,0,1,2,3,10,73,5,0,31.925051
201518941647,0,1,2,3,3,73,5,0,10.9806
201518941690,0,1,2,3,2,73,5,0,10.9806
201518941803,0,1,2,3,9,73,5,0,21.642927
201519308426,0,1,2,3,9,74,4,9,12.5274
201519309028,0,1,2,4,1,74,4,0,221.3174
201519309051,0,1,2,3,9,74,4,0,12.5274
201519309587,0,1,2,3,2,74,4,0,12.5274
201519309684,0,1,2,3,9,74,4,98,12.5274
201519309865,0,1,2,3,1,74,4,98,12.5274
201519310144,0,1,2,1,9,74,4,0,4.1758
201519310166,0,1,2,3,9,74,4,0,12.5274
201519310227,0,1,2,3,9,74,4,0,12.5274
201519310505,0,1,2,3,9,74,4,0,12.5274
201519310606,0,1,2,3,2,74,4,99,12.5274
201519310741,0,1,2,3,1,74,4,9,12.5274
201519310834,0,1,2,3,9,74,4,0,12.5274
201519310880,0,1,2,3,9,74,4,0,12.5274
201519311049,0,1,2,3,9,74,4,0,12.5274
201519311224,0,1,2,3,1,74,4,0,12.5274
201519311266,0,1,2,3,9,74,4,9,12.5274
201519311863,0,1,2,3,9,74,4,0,12.5274
201519311983,0,1,2,3,9,74,4,9,12.5274
201519312412,0,1,2,3,9,74,4,0,12.5274
201519312849,0,1,2,3,9,74,4,0,12.5274
201519312849,0,2,2,3,9,74,4,0,12.5274
201519312878,0,1,2,3,1,74,4,98,12.5274
201519313044,0,1,2,3,2,74,4,98,12.5274
201519313181,0,1,2,3,9,74,4,0,12.5274
201519313568,0,1,2,3,1,74,4,0,12.5274
201519313908,0,1,2,3,1,74,4,98,12.5274
201519314332,0,1,2,3,9,74,4,98,12.5274
201519314390,0,1,2,3,1,74,4,0,12.5274
201519314545,0,1,2,3,1,74,4,0,12.5274
201519314649,0,1,2,3,9,74,4,0,12.5274
201519315750,0,1,2,3,1,74,4,0,12.5274
201519316367,0,1,2,1,7,74,4,0,4.1758
201520110177,0,1,4,3,1,75,11,0,8.0752
201520110296,0,1,4,3,5,75,11,0,14.066514
201520110671,0,1,4,3,5,75,11,0,14.066514
201520111014,0,1,4,3,1,75,11,0,8.0752
201520111017,0,1,4,3,1,75,11,0,8.0752
201520111089,0,1,4,3,1,75,11,0,8.0752
201520111148,0,1,4,3,1,75,11,0,8.0752
201520111176,0,1,4,3,1,75,11,0,8.0752
201520111451,0,1,4,3,1,75,11,0,8.0752
201520111455,0,1,4,3,1,75,11,0,8.0752
201520111669,0,1,4,3,1,75,11,0,8.0752
201520111729,0,1,4,3,1,75,11,0,8.0752
201520111740,0,1,4,3,1,75,11,0,8.0752
201520111894,0,1,4,3,1,75,11,0,8.0752
201520111917,0,1,4,3,1,75,11,0,8.0752
201520111924,0,1,4,3,1,75,11,0,8.0752
201520111969,0,1,4,3,1,75,11,0,8.0752
201520111978,0,1,4,3,1,75,11,0,8.0752
201520112113,0,1,4,3,1,75,11,0,8.0752
201520112193,0,1,4,3,1,75,11,0,8.0752
201520112302,0,1,4,3,5,75,11,99,14.066514
201520112339,0,1,4,3,1,75,11,0,8.0752
201520112392,0,1,4,3,1,75,11,0,8.0752
201520112403,0,1,4,3,1,75,11,0,8.0752
201520112465,0,1,4,3,1,75,11,0,8.0752
201520112595,0,1,4,3,1,75,11,0,8.0752
201520112784,0,1,4,3,1,75,11,0,8.0752
201520112802,0,1,4,3,1,75,11,0,8.0752
201520113136,0,1,4,3,1,75,11,0,8.0752
201520113153,0,1,4,4,5,75,11,0,225.064224
201520113218,0,1,4,3,5,75,11,9,14.066514
201520113256,0,1,4,3,5,75,11,9,14.066514
201520113287,0,1,4,3,1,75,11,0,8.0752
201520113708,0,1,4,3,1,75,11,0,8.0752
201520113930,0,1,4,3,1,75,11,0,8.0752
201520113955,0,1,4,3,5,75,11,0,14.066514
201520523214,0,1,4,3,2,76,12,9,105.2906
201520523238,0,1,4,3,18,76,12,0,105.2906
201520523299,0,1,4,3,2,76,12,99,105.2906
201520523359,0,1,4,3,3,76,12,0,105.2906
201520523728,0,1,4,3,18,76,12,0,105.2906
201520523815,0,1,4,3,2,76,12,0,105.2906
201520523857,0,1,4,3,5,76,12,98,105.2906
201520523998,0,1,4,3,3,76,12,0,105.2906
201520524030,0,1,4,3,18,76,12,0,105.2906
201520524373,0,1,4,3,1,76,12,0,105.2906
201520524551,0,1,4,3,3,76,12,0,105.2906
201520524552,0,1,4,3,3,76,12,0,105.2906
201520524613,0,1,4,3,2,76,12,0,105.2906
201520937687,0,1,4,4,1,78,12,0,221.2708
201520937936,0,1,4,2,1,78,12,0,55.3177
201520938040,0,1,4,4,1,78,12,0,221.2708
201520938101,0,1,4,3,1,78,12,0,55.3177
201520938128,0,1,4,3,1,78,12,0,55.3177
201520938142,0,1,4,3,2,78,12,0,55.3177
201520938420,0,1,4,6,1,78,12,9,110.6354
201520938444,0,1,4,3,2,78,12,0,55.3177
201520938502,0,1,4,3,1,78,12,9,55.3177
201520938608,0,1,4,3,1,78,12,9,55.3177
201520938681,0,1,4,3,1,78,12,0,55.3177
201520938686,0,1,4,3,1,78,12,0,55.3177
201520938760,0,1,4,4,1,78,12,0,221.2708
201520938770,0,1,4,3,1,78,12,0,55.3177
201520938822,0,1,4,3,1,78,12,9,55.3177
201520938824,0,1,4,3,1,78,12,9,55.3177
201520938853,0,1,4,3,1,78,12,0,55.3177
201520938910,0,1,4,3,1,78,12,0,55.3177
201520938914,0,1,4,3,1,78,12,0,55.3177
201520938922,0,1,4,3,1,78,12,0,55.3177
201520938937,0,1,4,3,1,78,12,0,55.3177
201520938988,0,1,4,3,1,78,12,0,55.3177
201520938991,0,1,4,3,1,78,12,0,55.3177
201520939047,0,1,4,3,1,78,12,0,55.3177
201520939077,0,1,4,3,2,78,12,0,55.3177
201520939261,0,1,4,3,1,78,12,0,55.3177
201520939352,0,1,4,4,1,78,12,0,221.2708
201520939394,0,1,4,3,1,78,12,0,55.3177
201520939699,0,1,4,3,1,78,12,0,55.3177
201520940096,0,1,4,3,1,78,12,0,55.3177
201520940157,0,1,4,3,2,78,12,0,55.3177
201520940204,0,1,4,3,4,78,12,0,55.3177
201520940280,0,1,4,3,1,78,12,0,55.3177
201520940288,0,1,4,4,1,78,12,0,221.2708
201520940338,0,1,4,3,1,78,12,0,55.3177
201520940338,0,2,4,3,1,78,12,0,55.3177
201520940387,0,1,4,3,1,78,12,0,55.3177
201520940410,0,1,4,3,4,78,12,0,55.3177
201520940535,0,1,4,3,1,78,12,0,55.3177
201520940580,0,1,4,3,1,78,12,0,55.3177
201520940592,0,1,4,3,1,78,12,0,55.3177
201520940744,0,1,4,3,1,78,12,0,55.3177
201520940751,0,1,4,3,1,78,12,0,55.3177
201520940767,0,1,4,3,1,78,12,0,55.3177
201520940855,0,1,4,3,1,78,12,0,55.3177
201520940877,0,1,4,3,2,78,12,0,55.3177
201520940890,0,1,4,3,5,78,12,0,132.76248
201520940894,0,1,4,3,1,78,12,0,55.3177
201520940963,0,1,4,3,1,78,12,0,55.3177
201520940975,0,1,4,3,2,78,12,99,55.3177
201520940999,0,1,4,3,1,78,12,0,55.3177
201520941000,0,1,4,4,1,78,12,0,221.2708
201521323074,0,1,4,3,7,79,10,0,11.093989
201521323725,0,1,4,3,6,79,10,0,9.669286
201521327601,0,1,4,3,2,79,10,0,11.6487
201521330126,0,1,4,3,4,79,10,99,11.689272
201522052542,0,1,4,3,1,81,11,0,9.6152
201522052564,0,1,4,3,7,81,11,0,10.374272
201522052588,0,1,4,3,7,81,11,0,10.374272
201522052599,0,1,4,3,7,81,11,99,10.374272
201522052660,0,1,4,3,4,81,11,0,12.019
201522052766,0,1,4,3,1,81,11,99,9.6152
201522052781,0,1,4,3,1,81,11,0,9.6152
201522053226,0,1,4,3,1,81,11,0,9.6152
201522053241,0,1,4,3,11,81,11,9,10.656839
201522053255,0,1,4,3,3,81,11,0,12.019
201522053340,0,1,4,3,10,81,11,0,12.019
201522053398,0,1,4,3,1,81,11,6,9.6152
201522053593,0,1,4,3,1,81,11,0,9.6152
201522053812,0,1,4,3,7,81,11,0,10.374272
201522053897,0,1,4,3,3,81,11,0,12.019
201522054340,0,1,4,3,7,81,11,9,10.374272
201522054964,0,1,4,3,4,81,11,9,12.019
201522055195,0,1,4,3,7,81,11,0,10.374272
201522055408,0,1,4,3,2,81,11,0,9.6152
201522055549,0,1,4,3,11,81,11,99,10.656839
201522055611,0,1,4,3,7,81,11,0,10.374272
201522055620,0,1,4,3,7,81,11,0,10.374272
201522055791,0,1,4,3,1,81,11,0,9.6152
201522056038,0,1,4,3,10,81,11,0,12.019
201522056048,0,1,4,3,1,81,11,0,9.6152
201522056054,0,1,4,3,1,81,11,0,9.6152
201522056115,0,1,4,3,11,81,11,0,10.656839
201522056137,0,1,4,3,3,81,11,0,12.019
201522056873,0,1,4,3,11,81,11,0,10.656839
201522057224,0,1,4,3,4,81,11,0,12.019
201522057411,0,1,4,3,7,81,11,0,10.374272
201522057563,0,1,4,3,3,81,11,0,12.019
201522057571,0,1,4,3,1,81,11,0,9.6152
201522057675,0,1,4,3,1,81,11,0,9.6152
201522057708,0,1,4,3,1,81,11,0,9.6152
201522057720,0,1,4,3,1,81,11,0,9.6152
201522058090,0,1,4,3,5,81,11,99,12.019
201522058188,0,1,4,3,4,81,11,0,12.019
201522058249,0,1,4,3,7,81,11,0,10.374272
201522058568,0,1,4,3,1,81,11,0,9.6152
201522058938,0,1,4,3,3,81,11,0,12.019
201522059580,0,1,4,3,11,81,11,0,10.656839
201522060120,0,1,4,3,1,81,11,0,9.6152
201522060150,0,1,4,3,3,81,11,0,12.019
201522060241,0,1,4,3,1,81,11,0,9.6152
201522060247,0,1,4,3,1,81,11,0,9.6152
201522060289,0,1,4,3,3,81,11,0,12.019
201522060513,0,1,4,3,3,81,11,99,12.019
201522060920,0,1,4,3,1,81,11,0,9.6152
201522060953,0,1,4,3,1,81,11,0,9.6152
201522061163,0,1,4,3,7,81,11,0,10.374272
201522061454,0,1,4,3,1,81,11,0,9.6152
201522062226,0,1,4,3,7,81,11,0,10.374272
201522062226,0,2,4,3,7,81,11,0,10.374272
201522062629,0,1,4,3,10,81,11,0,12.019
201522062780,0,1,4,3,4,81,11,0,12.019
201522062780,0,2,4,3,4,81,11,0,12.019
201522062852,0,1,4,3,3,81,11,0,12.019
201522062935,0,1,4,3,1,81,11,0,9.6152
201522062935,0,2,4,3,1,81,11,0,9.6152
201522063311,0,1,4,3,1,81,11,0,9.6152
201522063431,0,1,4,3,10,81,11,0,12.019
201522063910,0,1,4,3,4,81,11,0,12.019
201522063982,0,1,4,3,4,81,11,0,12.019
201522064258,0,1,4,3,1,81,11,0,9.6152
201522064529,0,1,4,3,1,81,11,0,9.6152
201522064727,0,1,4,3,3,81,11,0,12.019
201522064896,0,1,4,3,7,81,11,0,10.374272
201522065017,0,1,4,3,4,81,11,0,12.019
201522065119,0,1,4,3,7,81,11,0,10.374272
201522065119,0,2,4,3,7,81,11,0,10.374272
201522065200,0,1,4,3,2,81,11,0,9.6152
201522065380,0,1,4,3,1,81,11,0,9.6152
201522065425,0,1,4,3,3,81,11,0,12.019
201522065507,0,1,4,3,1,81,11,0,9.6152
201522065664,0,1,4,3,5,81,11,0,12.019
201522065802,0,1,4,3,3,81,11,0,12.019
201522065947,0,1,4,3,1,81,11,0,9.6152
201522066546,0,1,4,3,7,81,11,0,10.374272
201522066620,0,1,4,3,7,81,11,0,10.374272
201522383829,0,1,4,3,1,82,10,0,10.944
201522383832,0,1,4,3,1,82,10,0,10.944
201522383843,0,1,4,3,1,82,10,0,10.944
201522383852,0,1,4,3,1,82,10,0,10.944
201522383855,0,1,4,3,1,82,10,98,10.944
201522384070,0,1,4,3,1,82,10,0,10.944
201522384085,0,1,4,3,1,82,10,0,10.944
201522384093,0,1,4,3,1,82,10,9,10.944
201522384393,0,1,4,3,1,82,10,0,10.944
201522384400,0,1,4,3,1,82,10,0,10.944
201522384407,0,1,4,3,1,82,10,0,10.944
201522384411,0,1,4,3,1,82,10,9,10.944
201522384433,0,1,4,3,1,82,10,0,10.944
201522384637,0,1,4,3,1,82,10,99,10.944
201522384649,0,1,4,3,1,82,10,0,10.944
201522384675,0,1,4,3,1,82,10,98,10.944
201522384678,0,1,4,3,1,82,10,0,10.944
201522384689,0,1,4,3,1,82,10,99,10.944
201522384886,0,1,4,3,1,82,10,0,10.944
201522384939,0,1,4,3,1,82,10,98,10.944
201522385079,0,1,4,4,1,82,10,0,218.88
201522385180,0,1,4,3,1,82,10,0,10.944
201522385193,0,1,4,3,1,82,10,99,10.944
201522385231,0,1,4,3,1,82,10,0,10.944
201522385339,0,1,4,4,1,82,10,99,218.88
201522385464,0,1,4,3,1,82,10,0,10.944
201522385470,0,1,4,3,1,82,10,98,10.944
201522385503,0,1,4,3,1,82,10,99,10.944
201522385751,0,1,4,3,1,82,10,0,10.944
201522385762,0,1,4,3,1,82,10,0,10.944
201522385771,0,1,4,3,1,82,10,9,10.944
201522385773,0,1,4,3,1,82,10,0,10.944
201522385849,0,1,4,3,2,82,10,0,10.944
201522386046,0,1,4,3,1,82,10,0,10.944
201522386070,0,1,4,3,1,82,10,0,10.944
201522386095,0,1,4,3,1,82,10,0,10.944
201522386264,0,1,4,4,1,82,10,0,218.88
201522386297,0,1,4,3,1,82,10,98,10.944
201522386311,0,1,4,3,1,82,10,0,10.944
201522386608,0,1,4,3,1,82,10,0,10.944
201522386614,0,1,4,3,1,82,10,0,10.944
201522386636,0,1,4,3,1,82,10,0,10.944
201522386640,0,1,4,3,1,82,10,0,10.944
201522386642,0,1,4,3,1,82,10,0,10.944
201522386647,0,1,4,3,1,82,10,0,10.944
201522386920,0,1,4,3,1,82,10,0,10.944
201522386938,0,1,4,3,1,82,10,98,10.944
201522386967,0,1,4,3,1,82,10,0,10.944
201522386988,0,1,4,3,1,82,10,0,10.944
201522387146,0,1,4,4,1,82,10,0,218.88
201522387247,0,1,4,3,1,82,10,0,10.944
201522387270,0,1,4,3,1,82,10,0,10.944
201522387276,0,1,4,3,1,82,10,0,10.944
201522387365,0,1,4,3,2,82,10,0,10.944
201522387537,0,1,4,3,1,82,10,0,10.944
201522387565,0,1,4,3,1,82,10,0,10.944
201522387573,0,1,4,3,1,82,10,0,10.944
201522387751,0,1,4,3,1,82,10,99,10.944
201522387756,0,1,4,3,1,82,10,0,10.944
201522387778,0,1,4,3,1,82,10,0,10.944
201522387780,0,1,4,3,1,82,10,0,10.944
201522387795,0,1,4,3,1,82,10,0,10.944
201522388101,0,1,4,3,1,82,10,0,10.944
201522388111,0,1,4,3,1,82,10,99,10.944
201522388116,0,1,4,3,1,82,10,0,10.944
201522388127,0,1,4,3,1,82,10,0,10.944
201522388139,0,1,4,3,1,82,10,0,10.944
201522388146,0,1,4,3,1,82,10,0,10.944
201522388155,0,1,4,3,1,82,10,0,10.944
201522388166,0,1,4,3,1,82,10,99,10.944
201522388422,0,1,4,3,1,82,10,98,10.944
201522388439,0,1,4,3,1,82,10,0,10.944
201522388667,0,1,4,3,1,82,10,0,10.944
201522388674,0,1,4,3,1,82,10,0,10.944
201522388694,0,1,4,3,1,82,10,0,10.944
201522388698,0,1,4,3,1,82,10,0,10.944
201522388701,0,1,4,3,1,82,10,0,10.944
201522388706,0,1,4,3,1,82,10,0,10.944
201522388711,0,1,4,3,1,82,10,99,10.944
201522388732,0,1,4,3,1,82,10,99,10.944
201522388997,0,1,4,3,1,82,10,0,10.944
201522389037,0,1,4,3,1,82,10,0,10.944
201522389040,0,1,4,3,1,82,10,0,10.944
201522389049,0,1,4,3,1,82,10,0,10.944
201522389253,0,1,4,3,1,82,10,0,10.944
201522389272,0,1,4,3,1,82,10,0,10.944
201522389282,0,1,4,3,1,82,10,0,10.944
201522389299,0,1,4,3,1,82,10,0,10.944
201522389302,0,1,4,3,1,82,10,0,10.944
201522389481,0,1,4,3,1,82,10,0,10.944
201522389490,0,1,4,3,1,82,10,0,10.944
201522389507,0,1,4,3,1,82,10,0,10.944
201522389517,0,1,4,3,1,82,10,0,10.944
201522389525,0,1,4,3,1,82,10,0,10.944
201522389527,0,1,4,3,1,82,10,0,10.944
201522389825,0,1,4,3,1,82,10,0,10.944
201522389861,0,1,4,3,1,82,10,0,10.944
201522389879,0,1,4,3,1,82,10,0,10.944
201522389882,0,1,4,3,1,82,10,0,10.944
201522389892,0,1,4,3,1,82,10,0,10.944
201522389906,0,1,4,3,1,82,10,0,10.944
201522389909,0,1,4,3,1,82,10,0,10.944
201522390145,0,1,4,3,1,82,10,99,10.944
201522390166,0,1,4,3,1,82,10,98,10.944
201522390173,0,1,4,3,1,82,10,0,10.944
201522390186,0,1,4,3,1,82,10,0,10.944
201522390193,0,1,4,3,1,82,10,99,10.944
201522390208,0,1,4,3,1,82,10,98,10.944
201522390421,0,1,4,3,1,82,10,0,10.944
201522390423,0,1,4,3,1,82,10,0,10.944
201522390432,0,1,4,3,1,82,10,0,10.944
201522390440,0,1,4,3,1,82,10,0,10.944
201522390455,0,1,4,3,1,82,10,0,10.944
201522390477,0,1,4,3,1,82,10,6,10.944
201522390479,0,1,4,3,1,82,10,98,10.944
201522390757,0,1,4,3,1,82,10,0,10.944
201522390779,0,1,4,3,1,82,10,0,10.944
201522390798,0,1,4,3,1,82,10,9,10.944
201522390810,0,1,4,3,1,82,10,0,10.944
201522390815,0,1,4,3,1,82,10,0,10.944
201522391018,0,1,4,3,1,82,10,0,10.944
201522391023,0,1,4,3,1,82,10,99,10.944
201522391038,0,1,4,3,1,82,10,0,10.944
201522391045,0,1,4,3,1,82,10,98,10.944
201522391051,0,1,4,3,1,82,10,0,10.944
201522391223,0,1,4,3,1,82,10,0,10.944
201522391232,0,1,4,3,1,82,10,0,10.944
201522391390,0,1,4,3,1,82,10,0,10.944
201522391399,0,1,4,3,1,82,10,0,10.944
201522391408,0,1,4,3,1,82,10,0,10.944
201522391416,0,1,4,3,1,82,10,0,10.944
201522391424,0,1,4,3,1,82,10,99,10.944
201522391430,0,1,4,3,1,82,10,99,10.944
201522391781,0,1,4,3,1,82,10,99,10.944
201522391791,0,1,4,3,1,82,10,0,10.944
201522391793,0,1,4,3,1,82,10,0,10.944
201522391804,0,1,4,3,1,82,10,0,10.944
201522391812,0,1,4,3,1,82,10,0,10.944
201522391815,0,1,4,3,1,82,10,0,10.944
201522391828,0,1,4,3,1,82,10,0,10.944
201522391834,0,1,4,3,1,82,10,0,10.944
201522391862,0,1,4,3,1,82,10,0,10.944
201522391866,0,1,4,3,1,82,10,98,10.944
201522391882,0,1,4,3,1,82,10,98,10.944
201522391898,0,1,4,3,1,82,10,0,10.944
201522391902,0,1,4,3,1,82,10,0,10.944
201522391906,0,1,4,3,1,82,10,98,10.944
201522392239,0,1,4,3,1,82,10,0,10.944
201522392243,0,1,4,3,1,82,10,0,10.944
201522392251,0,1,4,3,1,82,10,0,10.944
201522392255,0,1,4,3,1,82,10,0,10.944
201522392274,0,1,4,3,1,82,10,98,10.944
201522392284,0,1,4,3,1,82,10,0,10.944
201522392288,0,1,4,3,1,82,10,0,10.944
201522392290,0,1,4,3,1,82,10,0,10.944
201522392307,0,1,4,3,1,82,10,0,10.944
201522392513,0,1,4,3,1,82,10,0,10.944
201522392515,0,1,4,3,1,82,10,0,10.944
201522392517,0,1,4,3,1,82,10,0,10.944
201522392521,0,1,4,3,1,82,10,9,10.944
201522392523,0,1,4,3,1,82,10,0,10.944
201522392544,0,1,4,3,1,82,10,0,10.944
201522392560,0,1,4,3,1,82,10,0,10.944
201522392582,0,1,4,3,1,82,10,0,10.944
201522392588,0,1,4,3,1,82,10,0,10.944
201522392771,0,1,4,3,1,82,10,0,10.944
201522392779,0,1,4,3,1,82,10,0,10.944
201522392806,0,1,4,3,1,82,10,0,10.944
201522392811,0,1,4,3,1,82,10,0,10.944
201522392817,0,1,4,3,1,82,10,0,10.944
201522393088,0,1,4,3,1,82,10,0,10.944
201522393099,0,1,4,3,1,82,10,0,10.944
201522393106,0,1,4,3,1,82,10,0,10.944
