CASENUM,VEH_NO,REGION,STRATUM,PJ,PSU,PSUSTRAT,MVIOLATN,WEIGHT
201510445086,1,1,6,6,2,3,0,98.56061
201510445087,1,1,3,6,2,3,0,49.280305
201510445089,1,1,3,6,2,3,0,49.280305
201510445091,1,1,4,6,2,3,0,197.12122
201510445091,2,1,4,6,2,3,0,197.12122
201510445091,3,1,4,6,2,3,0,197.12122
201510445097,1,1,4,9,2,3,0,230.094924
201510445097,2,1,4,9,2,3,0,230.094924
201510445098,1,1,5,9,2,3,0,57.523731
201510445101,1,1,5,9,2,3,0,57.523731
201510445102,1,1,3,9,2,3,0,57.523731
201510445105,1,1,4,9,2,3,23,230.094924
201510445105,1,1,4,9,2,3,69,230.094924
201510445105,1,1,4,9,2,3,72,230.094924
201510445109,1,1,6,9,2,3,0,115.047462
201510445110,1,1,4,9,2,3,58,230.094924
201510445110,2,1,4,9,2,3,0,230.094924
201510445113,1,1,6,10,2,3,11,89.85326
201510445113,1,1,6,10,2,3,58,89.85326
201510445113,1,1,6,10,2,3,79,89.85326
201510445113,2,1,6,10,2,3,0,89.85326
201510445114,1,1,4,10,2,3,0,179.70652
201510445114,2,1,4,10,2,3,0,179.70652
201510445116,1,1,6,10,2,3,0,89.85326
201510445116,2,1,6,10,2,3,0,89.85326
201510445135,1,1,6,1,2,3,0,108.584
201510445139,1,1,4,1,2,3,0,217.168
201510445142,1,1,2,2,2,3,98,54.292
201510445142,2,1,2,2,2,3,0,54.292
201510445143,1,1,3,2,2,3,0,27.146
201510445143,2,1,3,2,2,3,0,27.146
201510445144,1,1,5,2,2,3,0,54.292
201510445144,2,1,5,2,2,3,72,54.292
201510445145,1,1,6,2,2,3,0,108.584
201510445145,2,1,6,2,2,3,0,108.584
201510445154,1,1,4,3,2,3,0,217.168
201510445155,1,1,5,3,2,3,0,54.292
201510445155,2,1,5,3,2,3,0,54.292
201510445158,1,1,6,3,2,3,0,108.584
201510445158,2,1,6,3,2,3,0,108.584
201510445163,1,1,6,6,2,3,0,98.56061
201510445165,1,1,5,6,2,3,23,49.280305
201510445165,1,1,5,6,2,3,89,49.280305
201510445166,1,1,4,6,2,3,0,197.12122
201510445166,2,1,4,6,2,3,0,197.12122
201510445168,1,1,6,6,2,3,0,98.56061
201510445169,1,1,5,6,2,3,0,49.280305
201510445173,1,1,4,10,2,3,0,179.70652
201510445173,2,1,4,10,2,3,0,179.70652
201510445175,1,1,4,10,2,3,0,179.70652
201510445175,2,1,4,10,2,3,0,179.70652
201510445176,1,1,6,10,2,3,0,89.85326
201510445176,2,1,6,10,2,3,72,89.85326
201510445176,2,1,6,10,2,3,76,89.85326
201510445199,1,1,6,3,2,3,31,108.584
201510445199,2,1,6,3,2,3,0,108.584
201510445201,1,1,5,3,2,3,0,54.292
201510445206,2,1,4,3,2,3,0,217.168
201510445211,1,1,6,4,2,3,46,107.77342
201510445211,2,1,6,4,2,3,0,107.77342
201510445212,1,1,5,4,2,3,0,53.88671
201510445214,1,1,4,4,2,3,0,215.54684
201510445214,2,1,4,4,2,3,0,215.54684
201510445216,1,1,5,4,2,3,0,53.88671
201510445216,2,1,5,4,2,3,0,53.88671
201510445217,1,1,6,4,2,3,0,107.77342
201510445217,2,1,6,4,2,3,0,107.77342
201510445217,3,1,6,4,2,3,58,107.77342
201510445219,1,1,2,10,2,3,0,89.85326
201510445220,1,1,6,10,2,3,0,89.85326
201510445224,1,1,5,1,2,3,0,54.292
201510445229,1,1,6,1,2,3,46,108.584
201510445229,2,1,6,1,2,3,0,108.584
201510445234,1,1,3,3,2,3,22,27.146
201510445234,1,1,3,3,2,3,69,27.146
201510445239,1,1,6,3,2,3,0,108.584
201510445239,2,1,6,3,2,3,0,108.584
201510445251,1,1,6,4,2,3,0,107.77342
201510445252,1,1,4,4,2,3,0,215.54684
201510445257,1,1,6,4,2,3,0,107.77342
201510445257,2,1,6,4,2,3,0,107.77342
201510445260,1,1,6,6,2,3,0,98.56061
201510445262,1,1,6,6,2,3,0,98.56061
201510445262,2,1,6,6,2,3,0,98.56061
201510445263,1,1,4,6,2,3,0,197.12122
201510445265,1,1,3,6,2,3,72,49.280305
201510445268,1,1,6,6,2,3,0,98.56061
201510445268,2,1,6,6,2,3,0,98.56061
201510445271,1,1,4,6,2,3,0,197.12122
201510445275,1,1,6,10,2,3,71,89.85326
201510445275,2,1,6,10,2,3,0,89.85326
201510445276,1,1,4,10,2,3,0,179.70652
201510445276,2,1,4,10,2,3,0,179.70652
201510445278,1,1,4,10,2,3,0,179.70652
201510445278,2,1,4,10,2,3,0,179.70652
201510445287,1,1,1,1,2,3,0,27.146
201510445287,2,1,1,1,2,3,0,27.146
201510445289,1,1,4,1,2,3,0,217.168
201510445289,2,1,4,1,2,3,0,217.168
201510445293,1,1,4,2,2,3,0,217.168
201510445297,1,1,6,2,2,3,11,108.584
201510445297,1,1,6,2,2,3,22,108.584
201510445297,1,1,6,2,2,3,71,108.584
201510445306,1,1,4,3,2,3,0,217.168
201510445311,1,1,3,3,2,3,0,27.146
201510445311,2,1,3,3,2,3,0,27.146
201510445315,1,1,4,3,2,3,0,217.168
201510445315,2,1,4,3,2,3,0,217.168
201510445317,1,1,4,4,2,3,0,215.54684
201510445317,2,1,4,4,2,3,0,215.54684
201510445322,1,1,6,6,2,3,0,98.56061
201510445322,2,1,6,6,2,3,0,98.56061
201510445322,3,1,6,6,2,3,0,98.56061
201510445324,1,1,4,6,2,3,0,197.12122
201510445326,1,1,3,10,2,3,0,89.85326
201510445327,1,1,6,10,2,3,0,89.85326
201510445327,2,1,6,10,2,3,0,89.85326
201510445329,1,1,6,10,2,3,23,89.85326
201510445329,1,1,6,10,2,3,69,89.85326
201510445329,1,1,6,10,2,3,72,89.85326
201510445330,1,1,4,10,2,3,71,179.70652
201510445331,1,1,6,10,2,3,0,89.85326
201510445331,2,1,6,10,2,3,0,89.85326
201510445331,3,1,6,10,2,3,0,89.85326
201510445332,1,1,6,10,2,3,0,89.85326
201510445333,1,1,6,10,2,3,23,89.85326
201510445333,1,1,6,10,2,3,69,89.85326
201510445334,1,1,6,10,2,3,0,89.85326
201510445334,2,1,6,10,2,3,0,89.85326
201510445344,1,1,4,2,2,3,0,217.168
201510445344,2,1,4,2,2,3,0,217.168
201510445355,1,1,6,3,2,3,0,108.584
201510445355,2,1,6,3,2,3,0,108.584
201510445356,1,1,3,3,2,3,0,27.146
201510445360,1,1,5,3,2,3,0,54.292
201510445360,2,1,5,3,2,3,0,54.292
201510445365,1,1,4,3,2,3,0,217.168
201510445365,2,1,4,3,2,3,0,217.168
201510445373,1,1,6,6,2,3,0,98.56061
201510445376,1,1,4,6,2,3,0,197.12122
201510445377,1,1,6,6,2,3,23,98.56061
201510445379,1,1,5,6,2,3,0,49.280305
201510445383,1,1,6,6,2,3,0,98.56061
201510445385,1,1,4,6,2,3,0,197.12122
201510445385,2,1,4,6,2,3,0,197.12122
201510445385,3,1,4,6,2,3,0,197.12122
201510445389,1,1,4,10,2,3,0,179.70652
201510445390,1,1,6,10,2,3,0,89.85326
201510445405,1,1,6,1,2,3,58,108.584
201510445405,2,1,6,1,2,3,0,108.584
201510445420,1,1,1,3,2,3,0,27.146
201510445420,2,1,1,3,2,3,0,27.146
201510445425,1,1,4,3,2,3,59,217.168
201510445425,2,1,4,3,2,3,0,217.168
201510445427,1,1,6,3,2,3,58,108.584
201510445427,2,1,6,3,2,3,0,108.584
201510445427,3,1,6,3,2,3,0,108.584
201510445429,1,1,5,4,2,3,0,53.88671
201510445429,2,1,5,4,2,3,0,53.88671
201510445430,1,1,4,4,2,3,0,215.54684
201510445435,1,1,4,4,2,3,71,215.54684
201510445435,2,1,4,4,2,3,0,215.54684
201510445437,1,1,6,4,2,3,0,107.77342
201510445439,1,1,6,4,2,3,58,107.77342
201510445439,2,1,6,4,2,3,0,107.77342
201510445442,1,1,6,10,2,3,0,89.85326
201510445442,2,1,6,10,2,3,0,89.85326
201510445443,1,1,4,10,2,3,0,179.70652
201510445443,2,1,4,10,2,3,0,179.70652
201510445467,1,1,4,1,2,3,0,217.168
201510445469,1,1,6,1,2,3,46,108.584
201510445469,2,1,6,1,2,3,0,108.584
201510445485,1,1,4,3,2,3,0,217.168
201510445485,2,1,4,3,2,3,0,217.168
201510445492,1,1,6,3,2,3,0,108.584
201510445492,2,1,6,3,2,3,0,108.584
201510445497,1,1,4,3,2,3,0,217.168
201510445497,2,1,4,3,2,3,0,217.168
201510445499,1,1,1,6,2,3,0,49.280305
201510445500,1,1,6,6,2,3,0,98.56061
201510445500,2,1,6,6,2,3,72,98.56061
201510445500,3,1,6,6,2,3,23,98.56061
201510445500,3,1,6,6,2,3,71,98.56061
201510445503,1,1,5,6,2,3,0,49.280305
201510445505,1,1,4,6,2,3,0,197.12122
201510445505,2,1,4,6,2,3,0,197.12122
201510445507,1,1,6,6,2,3,11,98.56061
201510445507,1,1,6,6,2,3,69,98.56061
201510445511,1,1,6,6,2,3,0,98.56061
201510445512,1,1,4,6,2,3,0,197.12122
201510445513,1,1,1,6,2,3,0,49.280305
201510445514,1,1,5,6,2,3,12,49.280305
201510445514,1,1,5,6,2,3,23,49.280305
201510445514,1,1,5,6,2,3,69,49.280305
201510445517,1,1,4,10,2,3,0,179.70652
201510445517,2,1,4,10,2,3,0,179.70652
201510445518,1,1,6,10,2,3,0,89.85326
201510445520,1,1,5,10,2,3,0,89.85326
201510445524,1,1,5,1,2,3,0,54.292
201510445524,2,1,5,1,2,3,0,54.292
201510445528,1,1,4,1,2,3,0,217.168
201510445533,1,1,1,1,2,3,0,27.146
201510445533,2,1,1,1,2,3,0,27.146
201510445539,1,1,3,1,2,3,0,27.146
201510445539,2,1,3,1,2,3,0,27.146
201510445542,1,1,4,1,2,3,0,217.168
201510445542,2,1,4,1,2,3,0,217.168
201510445545,1,1,6,1,2,3,11,108.584
201510445545,1,1,6,1,2,3,12,108.584
201510445545,1,1,6,1,2,3,22,108.584
201510445545,1,1,6,1,2,3,37,108.584
201510445545,2,1,6,1,2,3,0,108.584
201510445554,1,1,3,3,2,3,0,27.146
201510445561,1,1,4,4,2,3,0,215.54684
201510445561,2,1,4,4,2,3,0,215.54684
201510445565,1,1,6,4,2,3,58,107.77342
201510445565,2,1,6,4,2,3,0,107.77342
201510445566,1,1,4,4,2,3,0,215.54684
201510445566,2,1,4,4,2,3,0,215.54684
201510445570,1,1,2,6,2,3,0,49.280305
201510445570,2,1,2,6,2,3,0,49.280305
201510445571,1,1,5,6,2,3,0,49.280305
201510445571,2,1,5,6,2,3,0,49.280305
201510445573,1,1,4,16,2,3,0,213.289922
201510445574,1,1,6,16,2,3,0,106.644961
201510445575,1,1,6,16,2,3,0,106.644961
201510445575,2,1,6,16,2,3,0,106.644961
201510445576,1,1,6,16,2,3,0,106.644961
201510445577,1,1,6,16,2,3,0,106.644961
201510445578,1,1,6,16,2,3,11,106.644961
201510445589,1,1,4,3,2,3,0,217.168
201510445589,2,1,4,3,2,3,0,217.168
201510445591,1,1,5,3,2,3,46,54.292
201510445591,2,1,5,3,2,3,0,54.292
201510445594,1,1,6,3,2,3,0,108.584
201510445594,2,1,6,3,2,3,0,108.584
201510445600,1,1,5,4,2,3,0,53.88671
201510445601,1,1,4,4,2,3,95,215.54684
201510445603,1,1,5,4,2,3,0,53.88671
201510445603,2,1,5,4,2,3,0,53.88671
201510445605,1,1,6,4,2,3,0,107.77342
201510445605,2,1,6,4,2,3,0,107.77342
201510445607,1,1,5,6,2,3,0,49.280305
201510445611,1,1,4,6,2,3,0,197.12122
201510445611,2,1,4,6,2,3,0,197.12122
201510445612,1,1,5,6,2,3,11,49.280305
201510445612,1,1,5,6,2,3,29,49.280305
201510445614,1,1,6,6,2,3,0,98.56061
201510445614,2,1,6,6,2,3,0,98.56061
201510445616,1,1,6,10,2,3,0,89.85326
201510445617,1,1,4,10,2,3,0,179.70652
201510445617,2,1,4,10,2,3,7,179.70652
201510445619,1,1,4,10,2,3,0,179.70652
201510445620,1,1,6,10,2,3,0,89.85326
201510445620,2,1,6,10,2,3,0,89.85326
201510445622,1,1,4,2,2,3,0,217.168
201510445622,2,1,4,2,2,3,0,217.168
201510445624,1,1,6,2,2,3,74,108.584
201510445624,1,1,6,2,2,3,79,108.584
201510445624,2,1,6,2,2,3,0,108.584
201510445625,1,1,1,2,2,3,0,27.146
201510445628,1,1,5,2,2,3,11,54.292
201510445630,1,1,1,1,2,3,0,27.146
201510445633,1,1,3,1,2,3,98,27.146
201510445638,1,1,2,3,2,3,0,54.292
201510445642,1,1,4,3,2,3,0,217.168
201510445642,2,1,4,3,2,3,0,217.168
201510445650,1,1,4,4,2,3,0,215.54684
201510445657,1,1,4,6,2,3,0,197.12122
201510445657,2,1,4,6,2,3,0,197.12122
201510445658,1,1,2,6,2,3,58,49.280305
201510445658,2,1,2,6,2,3,0,49.280305
201510445665,1,1,6,10,2,3,0,89.85326
201510445665,2,1,6,10,2,3,0,89.85326
201510445688,1,1,2,3,2,3,0,54.292
201510445688,2,1,2,3,2,3,0,54.292
201510445688,3,1,2,3,2,3,0,54.292
201510445689,1,1,4,3,2,3,0,217.168
201510445689,2,1,4,3,2,3,0,217.168
201510445692,1,1,3,3,2,3,0,27.146
201510445692,2,1,3,3,2,3,0,27.146
201510445697,1,1,6,6,2,3,0,98.56061
201510445697,2,1,6,6,2,3,11,98.56061
201510445697,2,1,6,6,2,3,19,98.56061
201510445697,2,1,6,6,2,3,71,98.56061
201510445699,1,1,4,6,2,3,0,197.12122
201510445701,1,1,3,6,2,3,0,49.280305
201510445705,1,1,5,9,2,3,0,57.523731
201510445705,2,1,5,9,2,3,0,57.523731
201510445705,3,1,5,9,2,3,0,57.523731
201510445707,1,1,4,9,2,3,0,230.094924
201510445707,2,1,4,9,2,3,0,230.094924
201510445709,1,1,6,9,2,3,58,115.047462
201510445709,2,1,6,9,2,3,0,115.047462
201510445713,1,1,4,9,2,3,0,230.094924
201510445713,2,1,4,9,2,3,0,230.094924
201510445715,1,1,6,9,2,3,0,115.047462
201510445715,2,1,6,9,2,3,0,115.047462
201510445718,1,1,4,9,2,3,0,230.094924
201510445722,1,1,4,9,2,3,0,230.094924
201510445725,1,1,6,9,2,3,7,115.047462
201510445725,1,1,6,9,2,3,69,115.047462
201510445728,1,1,5,9,2,3,23,57.523731
201510445730,1,1,1,9,2,3,83,57.523731
201510445730,2,1,1,9,2,3,69,57.523731
201510445731,1,1,4,9,2,3,0,230.094924
201510445734,1,1,6,9,2,3,0,115.047462
201510445736,1,1,4,9,2,3,58,230.094924
201510445736,2,1,4,9,2,3,0,230.094924
201510445740,1,1,6,9,2,3,0,115.047462
201510445740,2,1,6,9,2,3,0,115.047462
201510445742,1,1,4,9,2,3,0,230.094924
201510445744,1,1,6,9,2,3,11,115.047462
201510445744,1,1,6,9,2,3,23,115.047462
201510445744,1,1,6,9,2,3,69,115.047462
201510445744,1,1,6,9,2,3,71,115.047462
201510445748,1,1,5,9,2,3,0,57.523731
201510445749,1,1,5,9,2,3,58,57.523731
201510445749,2,1,5,9,2,3,0,57.523731
201510445749,3,1,5,9,2,3,0,57.523731
201510445750,1,1,4,9,2,3,69,230.094924
201510445750,2,1,4,9,2,3,0,230.094924
201510445751,1,1,5,9,2,3,0,57.523731
201510445751,2,1,5,9,2,3,0,57.523731
201510445755,1,1,6,9,2,3,0,115.047462
201510445755,2,1,6,9,2,3,0,115.047462
201510445757,1,1,3,10,2,3,0,89.85326
201510445757,2,1,3,10,2,3,71,89.85326
201510445757,2,1,3,10,2,3,74,89.85326
201510445758,1,1,4,10,2,3,0,179.70652
201510445758,2,1,4,10,2,3,0,179.70652
201510445759,1,1,6,10,2,3,71,89.85326
201510445761,1,1,4,10,2,3,0,179.70652
201510445761,2,1,4,10,2,3,0,179.70652
201510445763,1,1,6,10,2,3,0,89.85326
201510445765,1,1,6,16,2,3,0,106.644961
201510445766,1,1,6,16,2,3,0,106.644961
201510445768,1,1,6,16,2,3,58,106.644961
201510445768,2,1,6,16,2,3,0,106.644961
201510445768,3,1,6,16,2,3,0,106.644961
201510445769,1,1,6,16,2,3,58,106.644961
201510445769,2,1,6,16,2,3,0,106.644961
201510445770,1,1,4,16,2,3,0,213.289922
201510445772,1,1,4,16,2,3,0,213.289922
201510445776,1,1,5,1,2,3,0,54.292
201510445776,2,1,5,1,2,3,46,54.292
201510445777,1,1,4,1,2,3,0,217.168
201510445777,2,1,4,1,2,3,0,217.168
201510445778,1,1,6,1,2,3,37,108.584
201510445790,1,1,4,3,2,3,0,217.168
201510445797,1,1,6,4,2,3,0,107.77342
201510445797,2,1,6,4,2,3,0,107.77342
201510445800,1,1,6,6,2,3,0,98.56061
201510445804,1,1,6,6,2,3,0,98.56061
201510445806,1,1,6,10,2,3,0,89.85326
201510445806,2,1,6,10,2,3,31,89.85326
201510445806,2,1,6,10,2,3,71,89.85326
201510445807,1,1,4,10,2,3,72,179.70652
201510445807,2,1,4,10,2,3,0,179.70652
201510445809,1,1,5,10,2,3,11,89.85326
201510445809,1,1,5,10,2,3,69,89.85326
201510445810,1,1,4,10,2,3,0,179.70652
201510445810,2,1,4,10,2,3,0,179.70652
201510445832,1,1,6,2,2,3,0,108.584
201510445832,2,1,6,2,2,3,0,108.584
201510445833,1,1,4,2,2,3,0,217.168
201510445833,2,1,4,2,2,3,0,217.168
201510445838,1,1,5,3,2,3,0,54.292
201510445838,2,1,5,3,2,3,0,54.292
201510445840,1,1,6,3,2,3,0,108.584
201510445845,1,1,3,3,2,3,0,27.146
201510445846,1,1,5,3,2,3,52,54.292
201510445846,2,1,5,3,2,3,0,54.292
201510445848,1,1,4,3,2,3,0,217.168
201510445848,2,1,4,3,2,3,0,217.168
201510445856,1,1,5,6,2,3,11,49.280305
201510445856,1,1,5,6,2,3,69,49.280305
201510445857,1,1,4,6,2,3,0,197.12122
201510445857,2,1,4,6,2,3,0,197.12122
201510445858,1,1,6,6,2,3,11,98.56061
201510445858,1,1,6,6,2,3,52,98.56061
201510445858,1,1,6,6,2,3,71,98.56061
201510445858,1,1,6,6,2,3,72,98.56061
201510445858,2,1,6,6,2,3,0,98.56061
201510445862,1,1,6,6,2,3,23,98.56061
201510445862,1,1,6,6,2,3,52,98.56061
201510445862,2,1,6,6,2,3,0,98.56061
201510445865,1,1,4,10,2,3,0,179.70652
201510445865,2,1,4,10,2,3,0,179.70652
201510445867,1,1,4,10,2,3,0,179.70652
201510445867,2,1,4,10,2,3,0,179.70652
201510445870,1,1,4,10,2,3,0,179.70652
201510445870,2,1,4,10,2,3,0,179.70652
201510445874,1,1,6,1,2,3,0,108.584
201510445885,1,1,6,4,2,3,71,107.77342
201510445886,1,1,3,4,2,3,0,53.88671
201510445888,1,1,4,4,2,3,58,215.54684
201510445888,2,1,4,4,2,3,0,215.54684
201510445888,3,1,4,4,2,3,0,215.54684
201510445890,1,1,3,4,2,3,29,53.88671
201510445890,1,1,3,4,2,3,69,53.88671
201510445890,1,1,3,4,2,3,98,53.88671
201510445905,1,1,6,1,2,3,0,108.584
201510445906,1,1,5,1,2,3,46,54.292
201510445906,2,1,5,1,2,3,0,54.292
201510445906,3,1,5,1,2,3,0,54.292
201510445911,1,1,4,3,2,3,0,217.168
201510445911,2,1,4,3,2,3,0,217.168
201510445914,1,1,5,4,2,3,0,53.88671
201510445914,2,1,5,4,2,3,0,53.88671
201510445915,1,1,6,4,2,3,0,107.77342
201510445915,2,1,6,4,2,3,0,107.77342
201510445916,1,1,4,4,2,3,0,215.54684
201510445918,1,1,3,4,2,3,0,53.88671
201510445918,2,1,3,4,2,3,3,53.88671
201510445918,2,1,3,4,2,3,19,53.88671
201510445918,2,1,3,4,2,3,51,53.88671
201510445921,1,1,5,6,2,3,0,49.280305
201510445922,1,1,1,6,2,3,29,49.280305
201510445923,1,1,4,6,2,3,0,197.12122
201510445923,2,1,4,6,2,3,0,197.12122
201510445924,1,1,6,6,2,3,0,98.56061
201510445925,1,1,2,6,2,3,0,49.280305
201510445927,1,1,6,6,2,3,0,98.56061
201510445931,1,1,6,6,2,3,11,98.56061
201510445931,1,1,6,6,2,3,19,98.56061
201510445935,1,1,4,10,2,3,0,179.70652
201510445935,2,1,4,10,2,3,7,179.70652
201510445935,2,1,4,10,2,3,11,179.70652
201510445935,2,1,4,10,2,3,58,179.70652
201510445947,1,1,4,1,2,3,0,217.168
201510445947,2,1,4,1,2,3,58,217.168
201510445964,1,1,1,2,2,3,0,27.146
201510445964,2,1,1,2,2,3,0,27.146
201510445967,1,1,6,2,2,3,0,108.584
201510445977,1,1,4,3,2,3,0,217.168
201510445977,2,1,4,3,2,3,0,217.168
201510445982,1,1,4,4,2,3,79,215.54684
201510445984,1,1,3,4,2,3,0,53.88671
201510445984,2,1,3,4,2,3,0,53.88671
201510445988,1,1,4,4,2,3,0,215.54684
201510445988,2,1,4,4,2,3,0,215.54684
201510445989,1,1,2,4,2,3,0,53.88671
201510445989,2,1,2,4,2,3,58,53.88671
201510445989,2,1,2,4,2,3,74,53.88671
201510445989,2,1,2,4,2,3,98,53.88671
201510445992,1,1,4,10,2,3,0,179.70652
201510445992,2,1,4,10,2,3,0,179.70652
201510445993,1,1,6,10,2,3,0,89.85326
201510445993,2,1,6,10,2,3,0,89.85326
201510445993,3,1,6,10,2,3,0,89.85326
201510446004,1,1,6,3,2,3,0,108.584
201510446004,2,1,6,3,2,3,0,108.584
201510446016,1,1,3,4,2,3,0,53.88671
201510446017,1,1,4,4,2,3,0,215.54684
201510446023,1,1,4,6,2,3,0,197.12122
201510446027,1,1,5,6,2,3,0,49.280305
201510446028,1,1,6,6,2,3,0,98.56061
201510446028,2,1,6,6,2,3,0,98.56061
201510446028,3,1,6,6,2,3,0,98.56061
201510446030,1,1,1,6,2,3,37,49.280305
201510446030,1,1,1,6,2,3,98,49.280305
201510446030,2,1,1,6,2,3,0,49.280305
201510446032,1,1,5,6,2,3,0,49.280305
201510446032,2,1,5,6,2,3,0,49.280305
201510446033,1,1,6,6,2,3,0,98.56061
201510446036,1,1,6,10,2,3,0,89.85326
201510446036,2,1,6,10,2,3,0,89.85326
201510446036,3,1,6,10,2,3,0,89.85326
201510446037,1,1,4,10,2,3,0,179.70652
201510446037,2,1,4,10,2,3,0,179.70652
201510446044,1,1,4,1,2,3,0,217.168
201510446046,1,1,6,1,2,3,52,108.584
201510446046,1,1,6,1,2,3,74,108.584
201510446046,1,1,6,1,2,3,89,108.584
201510446050,1,1,6,1,2,3,0,108.584
201510446058,1,1,3,2,2,3,58,27.146
201510446058,2,1,3,2,2,3,0,27.146
201510446061,1,1,4,2,2,3,0,217.168
201510446062,1,1,5,2,2,3,52,54.292
201510446062,1,1,5,2,2,3,71,54.292
201510446062,1,1,5,2,2,3,72,54.292
201510446062,2,1,5,2,2,3,0,54.292
201510446065,1,1,4,3,2,3,0,217.168
201510446065,2,1,4,3,2,3,0,217.168
201510446071,1,1,5,3,2,3,0,54.292
201510446071,2,1,5,3,2,3,0,54.292
201510446076,1,1,4,3,2,3,0,217.168
201510446076,2,1,4,3,2,3,0,217.168
201510446078,1,1,4,4,2,3,0,215.54684
201510446078,2,1,4,4,2,3,0,215.54684
201510446079,1,1,6,4,2,3,0,107.77342
201510446079,2,1,6,4,2,3,0,107.77342
201510446082,1,1,6,4,2,3,23,107.77342
201510446082,1,1,6,4,2,3,52,107.77342
201510446082,2,1,6,4,2,3,0,107.77342
201510446084,1,1,6,4,2,3,46,107.77342
201510446084,2,1,6,4,2,3,0,107.77342
201510446087,1,1,4,4,2,3,58,215.54684
201510446087,2,1,4,4,2,3,0,215.54684
201510446095,1,1,6,10,2,3,0,89.85326
201510446095,2,1,6,10,2,3,0,89.85326
201510446096,1,1,4,10,2,3,71,179.70652
201510446096,2,1,4,10,2,3,0,179.70652
201510446097,1,1,5,10,2,3,0,89.85326
201510446098,1,1,6,10,2,3,0,89.85326
201510446098,2,1,6,10,2,3,74,89.85326
201510446101,1,1,4,16,2,3,0,213.289922
201510446103,1,1,4,16,2,3,0,213.289922
201510446104,1,1,5,16,2,3,58,106.644961
201510446104,1,1,5,16,2,3,98,106.644961
201510446104,2,1,5,16,2,3,0,106.644961
201510446104,3,1,5,16,2,3,0,106.644961
201510446104,4,1,5,16,2,3,0,106.644961
201510446105,1,1,1,16,2,3,0,106.644961
201510446106,1,1,6,16,2,3,0,106.644961
201510446106,2,1,6,16,2,3,0,106.644961
201510446108,1,1,6,16,2,3,0,106.644961
201510446129,1,1,5,1,2,3,0,54.292
201510446129,2,1,5,1,2,3,0,54.292
201510446130,1,1,3,1,2,3,0,27.146
201510446130,2,1,3,1,2,3,0,27.146
201510446130,3,1,3,1,2,3,0,27.146
201510446131,1,1,3,1,2,3,0,27.146
201510446132,1,1,4,1,2,3,0,217.168
201510446132,2,1,4,1,2,3,0,217.168
201510446139,1,1,6,3,2,3,72,108.584
201510446139,2,1,6,3,2,3,0,108.584
201510446145,1,1,5,6,2,3,23,49.280305
201510446145,1,1,5,6,2,3,71,49.280305
201510446145,1,1,5,6,2,3,72,49.280305
201510446146,1,1,4,6,2,3,0,197.12122
201510446146,2,1,4,6,2,3,0,197.12122
201510446148,1,1,5,6,2,3,11,49.280305
201510446148,1,1,5,6,2,3,19,49.280305
201510446152,1,1,2,6,2,3,0,49.280305
201510446153,1,1,4,6,2,3,0,197.12122
201510446153,2,1,4,6,2,3,0,197.12122
201510446154,1,1,5,6,2,3,0,49.280305
201510446154,2,1,5,6,2,3,46,49.280305
201510446157,1,1,6,6,2,3,0,98.56061
201510446157,2,1,6,6,2,3,0,98.56061
201510446160,1,1,4,6,2,3,0,197.12122
201510446164,1,1,5,6,2,3,0,49.280305
201510446165,1,1,5,6,2,3,0,49.280305
201510446166,1,1,4,6,2,3,0,197.12122
201510446170,1,1,5,10,2,3,0,89.85326
201510446172,1,1,1,10,2,3,0,89.85326
201510446172,2,1,1,10,2,3,0,89.85326
201510446173,1,1,4,10,2,3,0,179.70652
201510446173,2,1,4,10,2,3,0,179.70652
201510446175,1,1,6,10,2,3,0,89.85326
201510446176,1,1,4,10,2,3,0,179.70652
201510446176,2,1,4,10,2,3,0,179.70652
201510446187,1,1,6,1,2,3,69,108.584
201510446192,1,1,6,2,2,3,0,108.584
201510446202,1,1,5,3,2,3,39,54.292
201510446202,2,1,5,3,2,3,0,54.292
201510446205,1,1,3,3,2,3,0,27.146
201510446207,1,1,4,3,2,3,0,217.168
201510446207,2,1,4,3,2,3,0,217.168
201510446209,1,1,4,4,2,3,0,215.54684
201510446209,2,1,4,4,2,3,58,215.54684
201510446214,1,1,6,4,2,3,11,107.77342
201510446214,1,1,6,4,2,3,19,107.77342
201510446214,1,1,6,4,2,3,98,107.77342
201510446216,1,1,4,4,2,3,58,215.54684
201510446216,1,1,4,4,2,3,74,215.54684
201510446216,2,1,4,4,2,3,0,215.54684
201510446219,1,1,3,6,2,3,0,49.280305
201510446220,1,1,6,6,2,3,23,98.56061
201510446221,1,1,4,6,2,3,0,197.12122
201510446226,1,1,4,6,2,3,7,197.12122
201510446226,2,1,4,6,2,3,72,197.12122
201510446226,2,1,4,6,2,3,74,197.12122
201510446228,1,1,6,6,2,3,0,98.56061
201510446228,2,1,6,6,2,3,0,98.56061
201510446229,1,1,3,6,2,3,0,49.280305
201510446229,2,1,3,6,2,3,0,49.280305
201510446234,1,1,6,9,2,3,46,115.047462
201510446234,2,1,6,9,2,3,0,115.047462
201510446236,1,1,5,9,2,3,0,57.523731
201510446236,2,1,5,9,2,3,0,57.523731
201510446237,1,1,4,9,2,3,0,230.094924
201510446237,2,1,4,9,2,3,0,230.094924
201510446240,1,1,5,9,2,3,0,57.523731
201510446240,2,1,5,9,2,3,0,57.523731
201510446243,1,1,6,9,2,3,11,115.047462
